costat,curcdq,datafmt,indfmt,consol,tic,datadate,gvkey,conm,actq,atq,dlttq,lctq,niq,revtq,seqq,mkvaltq,prccq
A,USD,STD,INDL,C,SAP,2008-03-31,103487,SAP SE,9563.6060,22714.9460,,6633.3590,382.4810,3888.0300,10249.5430,,49.570000000000
A,USD,STD,INDL,C,SAP,2008-06-30,103487,SAP SE,8198.4080,21434.6030,,6269.2790,641.1390,4486.7560,9751.1620,,52.110000000000
A,USD,STD,INDL,C,SAP,2008-09-30,103487,SAP SE,7044.7240,19165.6490,,5340.9230,437.9880,3001.2540,9230.0960,,53.430000000000
A,USD,STD,INDL,C,SAP,2008-12-31,103487,SAP SE,8047.9660,19760.8040,2.7840,8120.3450,1138.4610,4721.2840,10067.6130,,36.220000000000
A,USD,STD,INDL,C,SAP,2009-03-31,103487,SAP SE,9384.8100,20581.0720,,9120.9160,270.5240,3178.6600,9919.2280,,35.290000000000
A,USD,STD,INDL,C,SAP,2009-06-30,103487,SAP SE,9670.9960,21423.9620,,8591.4560,607.1280,3794.8880,10287.8760,,40.190000000000
A,USD,STD,INDL,C,SAP,2009-09-30,103487,SAP SE,8826.2790,21029.1620,,7028.2520,674.5910,3972.6180,11428.9560,,48.870000000000
A,USD,STD,INDL,C,SAP,2009-12-31,103487,SAP SE,7531.4660,19167.6170,1001.8070,4895.8110,952.9910,4348.9440,12149.2360,,46.810000000000
A,USD,STD,INDL,C,SAP,2010-03-31,103487,SAP SE,9391.1020,20550.0520,945.4670,6427.5550,523.4560,3393.6730,12115.2380,,48.170000000000
A,USD,STD,INDL,C,SAP,2010-06-30,103487,SAP SE,9053.5510,19262.4550,1225.4130,5141.3250,554.4650,3247.1540,11007.8200,,44.300000000000
A,USD,STD,INDL,C,SAP,2010-09-30,103487,SAP SE,8163.3200,25958.8690,4969.8050,5508.4060,794.9370,4792.1740,12504.7590,,49.310000000000
A,USD,STD,INDL,C,SAP,2010-12-31,103487,SAP SE,9478.0470,27653.9230,5782.6300,6832.2080,530.1580,5105.4810,13012.9090,,50.610000000000
A,USD,STD,INDL,C,SAP,2011-03-31,103487,SAP SE,11754.8700,30649.4630,3958.4750,8810.4800,571.5750,4288.9400,14295.0460,,61.360000000000
A,USD,STD,INDL,C,SAP,2011-06-30,103487,SAP SE,11153.6640,30347.2610,3333.0290,8115.4520,866.2020,4895.4060,14504.1200,,60.650000000000
A,USD,STD,INDL,C,SAP,2011-09-30,103487,SAP SE,10759.2000,28564.3310,3086.5460,6088.3620,1576.1440,3905.5660,15239.0620,,50.620000000000
A,USD,STD,INDL,C,SAP,2011-12-31,103487,SAP SE,12543.5940,30129.7930,3675.2510,8128.8820,1446.1960,5374.5580,16474.4130,,52.950000000000
A,USD,STD,INDL,C,SAP,2012-03-31,103487,SAP SE,12257.9460,34179.0420,3737.5200,10856.5430,592.0300,4466.8910,17384.8690,,69.820000000000
A,USD,STD,INDL,C,SAP,2012-06-30,103487,SAP SE,9546.6050,31021.3980,3387.4230,9456.6620,806.5170,4714.8750,16182.1030,,59.360000000000
A,USD,STD,INDL,C,SAP,2012-09-30,103487,SAP SE,9842.5540,31281.2190,2631.6230,9517.2970,816.5420,5216.9540,17098.4800,,71.330000000000
A,USD,STD,INDL,C,SAP,2012-12-31,103487,SAP SE,9227.5630,35384.6310,5768.8750,8756.8230,1507.3190,6992.9280,18675.3320,,80.380000000000
A,USD,STD,INDL,C,SAP,2013-03-31,103487,SAP SE,11879.1500,37543.1900,5687.7410,10648.8140,666.4320,4615.0420,19152.2300,,80.540000000000
A,USD,STD,INDL,C,SAP,2013-06-30,103487,SAP SE,10116.5760,35769.6940,5020.5590,10143.8970,952.0120,5354.5210,18694.0690,,72.830000000000
A,USD,STD,INDL,C,SAP,2013-09-30,103487,SAP SE,9741.1400,37267.2690,5141.9470,10057.8590,1096.6770,5877.2150,20176.6250,,73.920000000000
A,USD,STD,INDL,C,SAP,2013-12-31,103487,SAP SE,10130.3210,37332.8230,5073.4280,8745.5310,1867.7740,7322.6100,22101.5160,,87.140000000000
A,USD,STD,INDL,C,SAP,2014-03-31,103487,SAP SE,13314.0930,40434.1170,5109.8890,11007.8230,735.6920,5094.7350,22882.2190,,81.310000000000
A,USD,STD,INDL,C,SAP,2014-06-30,103487,SAP SE,10418.0900,38641.3940,5131.0120,10110.0650,757.8870,5650.5460,22105.2430,,77.000000000000
A,USD,STD,INDL,C,SAP,2014-09-30,103487,SAP SE,10103.6630,37370.0400,4943.8620,8900.2140,995.4000,4538.3870,22378.0790,,72.160000000000
A,USD,STD,INDL,C,SAP,2014-12-31,103487,SAP SE,10866.6980,46597.3210,10807.4030,10339.0940,1480.1490,5965.6880,23601.7900,,69.650000000000
A,USD,STD,INDL,C,SAP,2015-03-31,103487,SAP SE,12734.5300,47186.2870,9883.8680,11765.6910,444.6770,4830.2280,23854.6870,,72.170000000000
A,USD,STD,INDL,C,SAP,2015-06-30,103487,SAP SE,10831.6490,45668.9380,10064.2540,10897.4580,542.4520,5729.2640,23169.0890,,70.230000000000
A,USD,STD,INDL,C,SAP,2015-09-30,103487,SAP SE,10735.6120,45381.3430,10112.7730,9593.7390,1003.0560,5570.7140,24012.8100,,64.790000000000
A,USD,STD,INDL,C,SAP,2015-12-31,103487,SAP SE,10575.5800,44945.4010,9370.2310,8542.7750,1337.0130,6448.9130,25265.6350,,79.100000000000
A,USD,STD,INDL,C,SAP,2016-03-31,103487,SAP SE,14088.2910,48844.8760,9840.9600,11057.4120,651.5080,5384.0530,26073.9880,,80.420000000000
A,USD,STD,INDL,C,SAP,2016-06-30,103487,SAP SE,11637.6570,46100.5220,9569.1570,9458.8370,879.7340,5608.2320,25305.2020,,75.020000000000
A,USD,STD,INDL,C,SAP,2016-09-30,103487,SAP SE,11658.3010,46751.2040,8145.3030,10056.8860,848.9660,6245.6830,26681.2600,,91.410000000000
A,USD,STD,INDL,C,SAP,2016-12-31,103487,SAP SE,12202.3330,46721.0900,6804.9850,10208.0050,1467.0510,6041.8540,27831.9550,,86.430000000000
A,USD,STD,INDL,C,SAP,2017-03-31,103487,SAP SE,16204.2610,51055.1350,6903.4190,13531.9000,557.3660,5653.8930,28603.2430,,98.170000000000
A,USD,STD,INDL,C,SAP,2017-06-30,103487,SAP SE,13280.1230,48954.3320,7103.3470,11773.8700,799.4020,6973.5200,27977.4900,,104.670000000000
A,USD,STD,INDL,C,SAP,2017-09-30,103487,SAP SE,13253.0050,48941.2590,6864.5340,11230.6190,1209.0160,7048.3210,28787.1000,,109.650000000000
A,USD,STD,INDL,C,SAP,2017-12-31,103487,SAP SE,14342.2460,51089.8930,6013.4040,12274.4620,2264.6560,8529.0800,30666.9200,,112.360000000000
A,USD,STD,INDL,C,SAP,2018-03-31,103487,SAP SE,18578.5600,56022.7360,7982.1280,14080.5280,873.4880,6480.3200,31609.4240,,105.160000000000
A,USD,STD,INDL,C,SAP,2018-06-30,103487,SAP SE,13357.5260,53067.2310,7627.3700,13344.6920,789.2020,6657.8480,30119.7750,,115.660000000000
A,USD,STD,INDL,C,SAP,2018-09-30,103487,SAP SE,13235.3920,53036.8470,7903.3570,11728.3870,1121.2620,6939.7520,31329.9200,,123.000000000000
A,USD,STD,INDL,C,SAP,2018-12-31,103487,SAP SE,19028.1980,58951.9220,12061.4960,11999.6720,1890.6650,8209.0650,33009.6870,,99.550000000000
A,USD,STD,INDL,C,SAP,2019-03-31,103487,SAP SE,18027.7020,68011.8680,16538.3010,16442.8980,-127.9520,6836.4300,32747.7440,,115.460000000000
A,USD,STD,INDL,C,SAP,2019-06-30,103487,SAP SE,15420.9820,65670.3280,16008.1880,16174.3350,645.7400,7641.1540,31387.0640,,136.800000000000
A,USD,STD,INDL,C,SAP,2019-09-30,103487,SAP SE,15358.6440,65207.4470,14883.2180,15139.4680,1337.0260,6799.8890,32887.2340,,117.870000000000
A,USD,STD,INDL,C,SAP,2019-12-31,103487,SAP SE,17071.7650,67572.2300,14476.1570,16229.0060,1871.9550,9642.0270,34502.6290,,133.990000000000
A,USD,STD,INDL,C,SAP,2020-03-31,103487,SAP SE,19046.4120,69169.4750,13743.3490,19193.6580,894.4660,7165.6180,33731.4780,,110.500000000000
A,USD,STD,INDL,C,SAP,2020-06-30,103487,SAP SE,18055.3010,68323.8360,16317.6350,17219.1060,997.3850,7762.1090,32617.2630,,140.000000000000
A,USD,STD,INDL,C,SAP,2020-09-30,103487,SAP SE,18338.2410,69607.1100,16608.5720,16216.3730,1909.1920,8322.3960,34275.1430,,155.810000000000
A,USD,STD,INDL,C,SAP,2020-12-31,103487,SAP SE,18163.9620,70481.3300,16393.2500,15479.5670,2400.6680,9702.7190,35820.4560,,130.390000000000
A,USD,STD,INDL,C,SAP,2021-03-31,103487,SAP SE,23566.0330,78046.7850,14517.7940,19702.1330,1220.6730,7450.8010,39387.8340,,122.790000000000
A,USD,STD,INDL,C,SAP,2021-06-30,103487,SAP SE,19566.3740,74811.5600,13483.7480,18214.6790,1620.2570,7983.4180,38689.2970,,140.460000000000
A,USD,STD,INDL,C,SAP,2021-09-30,103487,SAP SE,19619.5690,75374.2860,13148.4830,16819.2570,1565.8520,7586.0590,40802.7220,,135.040000000000
A,USD,STD,INDL,C,SAP,2021-12-31,103487,SAP SE,22796.5560,80942.3340,12487.8360,18351.8880,1571.0020,8645.1450,44188.5160,,140.110000000000
A,USD,STD,INDL,C,SAP,2022-03-31,103487,SAP SE,25957.8480,84842.0710,11186.5250,23358.3970,822.0490,7523.9660,44268.4230,,110.960000000000
A,USD,STD,INDL,C,SAP,2022-06-30,103487,SAP SE,21033.2300,79001.3610,9946.3840,21841.2760,300.6430,7088.8030,41650.4170,,90.720000000000
A,USD,STD,INDL,C,SAP,2022-09-30,103487,SAP SE,20433.7360,76712.5540,9378.9870,19839.5210,586.4110,6425.9680,42114.7350,,81.250000000000
A,USD,STD,INDL,C,SAP,2022-12-31,103487,SAP SE,19795.2440,77119.3710,9353.6320,18652.7580,731.9040,10510.5340,42948.4760,,103.190000000000
A,USD,STD,INDL,C,AMT,2005-03-31,105365,AMERICAN TOWER CORP,198.5200,4924.9000,3141.8350,198.0240,-32.3790,184.3550,1452.3310,,18.230000000000
A,USD,STD,INDL,C,AMT,2005-06-30,105365,AMERICAN TOWER CORP,156.4960,4825.6630,2991.9250,272.1980,-36.1510,188.0600,1426.1890,,21.020000000000
A,USD,STD,INDL,C,AMT,2005-09-30,105365,AMERICAN TOWER CORP,243.5780,8785.6590,3637.9160,313.2410,-22.0800,264.7460,4638.4140,,24.950000000000
A,USD,STD,INDL,C,AMT,2005-12-31,105365,AMERICAN TOWER CORP,225.8780,8786.8540,3451.2760,456.6090,-90.7490,307.6250,4541.8210,,27.100000000000
A,USD,STD,INDL,C,AMT,2006-03-31,105365,AMERICAN TOWER CORP,227.4140,8667.4320,3332.0800,576.2230,-1.9370,320.4090,4411.6290,12744.3450,30.320000000000
A,USD,STD,INDL,C,AMT,2006-06-30,105365,AMERICAN TOWER CORP,288.7150,8607.6740,3325.3020,559.4040,7.6640,325.8630,4374.6550,13227.0270,31.120000000000
A,USD,STD,INDL,C,AMT,2006-09-30,105365,AMERICAN TOWER CORP,400.7930,8605.7300,3309.5640,554.4330,3.4720,333.4670,4384.1130,15530.3850,36.500000000000
A,USD,STD,INDL,C,AMT,2006-12-31,105365,AMERICAN TOWER CORP,486.0220,8613.2190,3289.1090,569.6290,18.2850,337.6460,4384.9160,15831.7722,37.280000000000
A,USD,STD,INDL,C,AMT,2007-03-31,105365,AMERICAN TOWER CORP,259.6240,8319.9120,3570.2930,306.3180,22.2280,352.4740,3993.5180,16349.1457,38.950000000000
A,USD,STD,INDL,C,AMT,2007-06-30,105365,AMERICAN TOWER CORP,412.8960,8384.0910,3975.2990,315.0590,-19.9910,358.4230,3636.7630,17366.4960,42.000000000000
A,USD,STD,INDL,C,AMT,2007-09-30,105365,AMERICAN TOWER CORP,285.6580,8203.4380,4025.1450,338.5620,59.6280,367.5850,3375.7050,17679.6347,43.540000000000
A,USD,STD,INDL,C,AMT,2007-12-31,105365,AMERICAN TOWER CORP,245.6740,8130.4570,4283.4670,317.3780,-5.5490,378.1120,3022.0920,17019.5094,42.600000000000
A,USD,STD,INDL,C,AMT,2008-03-31,105365,AMERICAN TOWER CORP,331.8380,8192.2270,4433.1620,306.5230,42.1550,382.1840,2913.2670,15528.1795,39.210000000000
A,USD,STD,INDL,C,AMT,2008-06-30,105365,AMERICAN TOWER CORP,359.1510,8265.5400,4419.0170,279.1700,158.7860,393.7280,3024.5010,16739.3655,42.250000000000
A,USD,STD,INDL,C,AMT,2008-09-30,105365,AMERICAN TOWER CORP,273.6830,8129.9360,4428.5740,309.5030,60.4660,409.2680,2840.0420,14099.6645,35.970000000000
A,USD,STD,INDL,C,AMT,2008-12-31,105365,AMERICAN TOWER CORP,473.6800,8211.6650,4331.3090,302.6450,85.8390,408.3240,2991.3220,11639.3656,29.320000000000
A,USD,STD,INDL,C,AMT,2009-03-31,105365,AMERICAN TOWER CORP,659.6930,8325.8700,4330.9990,319.3080,58.6010,408.6780,3078.9200,12100.7634,30.430000000000
A,USD,STD,INDL,C,AMT,2009-06-30,105365,AMERICAN TOWER CORP,718.0580,8486.4870,4421.6940,348.0200,56.2890,423.3580,3087.7810,12479.8893,31.530000000000
A,USD,STD,INDL,C,AMT,2009-09-30,105365,AMERICAN TOWER CORP,625.9300,8394.8240,4179.0380,341.0010,67.3550,444.1050,3231.8150,14598.5840,36.400000000000
A,USD,STD,INDL,C,AMT,2009-12-31,105365,AMERICAN TOWER CORP,651.3560,8512.6680,4141.0600,391.2440,64.3500,447.9730,3315.0820,17353.0064,43.210000000000
A,USD,STD,INDL,C,AMT,2010-03-31,105365,AMERICAN TOWER CORP,819.1970,8674.2510,4152.0300,422.8110,96.3180,454.4340,3454.9100,17201.3161,42.610000000000
A,USD,STD,INDL,C,AMT,2010-06-30,105365,AMERICAN TOWER CORP,770.5380,8585.9230,4152.0410,358.8200,99.6650,469.9370,3426.9990,17877.6525,44.500000000000
A,USD,STD,INDL,C,AMT,2010-09-30,105365,AMERICAN TOWER CORP,944.3080,9448.9780,4626.3050,614.8670,93.4390,513.3220,3450.6000,20484.0599,51.260000000000
A,USD,STD,INDL,C,AMT,2010-12-31,105365,AMERICAN TOWER CORP,1404.1740,10368.0140,5512.4920,542.1950,83.5140,547.6420,3501.4440,20587.6803,51.640000000000
A,USD,STD,INDL,C,AMT,2011-03-31,105365,AMERICAN TOWER CORP,951.4170,10758.7490,5387.7280,826.4070,91.8420,562.6950,3499.1940,20575.9601,51.820000000000
A,USD,STD,INDL,C,AMT,2011-06-30,105365,AMERICAN TOWER CORP,912.0850,10973.7840,4919.0680,1309.8830,115.2110,597.2350,3561.8630,20722.4707,52.330000000000
A,USD,STD,INDL,C,AMT,2011-09-30,105365,AMERICAN TOWER CORP,813.8050,10895.3360,4970.5020,1371.3280,-15.7010,630.4030,3263.2900,21168.5246,53.800000000000
A,USD,STD,INDL,C,AMT,2011-12-31,105365,AMERICAN TOWER CORP,842.7710,12232.4300,7134.4920,779.5910,205.1100,653.1990,3287.2200,23622.4564,60.010000000000
A,USD,STD,INDL,C,AMT,2012-03-31,105365,AMERICAN TOWER CORP,975.3690,12638.2060,7161.1260,939.2670,221.3060,696.5170,3478.9680,24867.5660,63.020000000000
A,USD,STD,INDL,C,AMT,2012-06-30,105365,AMERICAN TOWER CORP,919.0090,12709.3590,7337.5520,906.4930,48.2090,697.7340,3357.5480,27616.8969,69.910000000000
A,USD,STD,INDL,C,AMT,2012-09-30,105365,AMERICAN TOWER CORP,872.7830,12961.3040,7359.3550,850.9250,232.0890,713.3350,3556.7540,28224.3221,71.390000000000
A,USD,STD,INDL,C,AMT,2012-12-31,105365,AMERICAN TOWER CORP,829.5280,14089.1290,8693.3450,632.1780,135.6790,768.3740,3573.1010,30528.6816,77.270000000000
A,USD,STD,INDL,C,AMT,2013-03-31,105365,AMERICAN TOWER CORP,903.6160,14463.7400,8791.5200,739.1240,171.4070,802.7280,3671.6150,30428.6290,76.920000000000
A,USD,STD,INDL,C,AMT,2013-06-30,105365,AMERICAN TOWER CORP,946.0510,14339.3940,8798.6040,781.0400,99.8210,808.8300,3518.3230,28911.6621,73.170000000000
A,USD,STD,INDL,C,AMT,2013-09-30,105365,AMERICAN TOWER CORP,4742.0360,18181.3200,12578.5320,823.3190,180.1230,807.8800,3528.9630,29246.8796,74.130000000000
A,USD,STD,INDL,C,AMT,2013-12-31,105365,AMERICAN TOWER CORP,952.6560,20272.5710,14408.1460,924.7580,99.9820,941.9690,3534.1650,31518.0445,79.820000000000
A,USD,STD,INDL,C,AMT,2014-03-31,105365,AMERICAN TOWER CORP,1042.9810,20417.4070,14009.0070,1275.0050,202.4990,984.0890,3671.1780,32392.6842,81.870000000000
A,USD,STD,INDL,C,AMT,2014-06-30,105365,AMERICAN TOWER CORP,998.4450,20847.7370,12749.4710,2243.2460,234.4310,1031.4570,4406.4940,35632.1700,89.980000000000
A,USD,STD,INDL,C,AMT,2014-09-30,105365,AMERICAN TOWER CORP,996.9370,20596.6150,12973.8350,1937.9180,207.5930,1038.1880,4194.6270,37114.6511,93.630000000000
A,USD,STD,INDL,C,AMT,2014-12-31,105365,AMERICAN TOWER CORP,947.9680,21331.5450,13711.0840,1929.6920,180.3870,1046.3140,3953.5600,39213.6962,98.850000000000
A,USD,STD,INDL,C,AMT,2015-03-31,105365,AMERICAN TOWER CORP,925.8190,25930.1940,14930.9520,1731.4140,193.3170,1079.1900,7351.6860,39832.4171,94.150000000000
A,USD,STD,INDL,C,AMT,2015-06-30,105365,AMERICAN TOWER CORP,940.5750,26469.7250,16185.2110,1036.6280,156.0560,1174.3750,7310.8720,39486.3919,93.290000000000
A,USD,STD,INDL,C,AMT,2015-09-30,105365,AMERICAN TOWER CORP,940.3550,26926.7880,16981.5560,1369.5080,102.9990,1237.9100,6617.8910,37259.2661,87.980000000000
A,USD,STD,INDL,C,AMT,2015-12-31,105365,AMERICAN TOWER CORP,996.4680,26904.2720,17068.8070,1200.0290,232.7020,1280.0410,6651.6790,41095.6508,96.950000000000
A,USD,STD,INDL,C,AMT,2016-03-31,105365,AMERICAN TOWER CORP,1036.5160,27064.3150,16884.2420,1198.1560,275.1590,1289.0470,6933.2490,43462.5143,102.370000000000
A,USD,STD,INDL,C,AMT,2016-06-30,105365,AMERICAN TOWER CORP,1320.6000,30740.1980,18403.0130,1655.6310,187.5500,1442.2270,6773.5150,48313.9022,113.610000000000
A,USD,STD,INDL,C,AMT,2016-09-30,105365,AMERICAN TOWER CORP,1370.7560,30655.5270,18436.1440,1519.5530,264.5090,1514.8450,6707.3960,48235.7413,113.330000000000
A,USD,STD,INDL,C,AMT,2016-12-31,105365,AMERICAN TOWER CORP,1689.8700,30879.1500,18294.6590,1631.2690,229.2070,1539.5490,6763.8950,45136.2450,105.680000000000
A,USD,STD,INDL,C,AMT,2017-03-31,105365,AMERICAN TOWER CORP,1711.1870,32057.3890,17182.7540,3209.0580,316.0800,1616.2380,6852.4740,51806.1819,121.540000000000
A,USD,STD,INDL,C,AMT,2017-06-30,105365,AMERICAN TOWER CORP,1802.7590,32138.2100,17509.9370,3278.9110,367.0510,1662.4340,6482.7090,56788.4360,132.320000000000
A,USD,STD,INDL,C,AMT,2017-09-30,105365,AMERICAN TOWER CORP,1963.5740,32319.3260,18581.3810,2260.2360,317.2680,1680.7660,6518.1270,58669.0699,136.680000000000
A,USD,STD,INDL,C,AMT,2017-12-31,105365,AMERICAN TOWER CORP,2038.1000,33214.3000,19430.3000,2512.1000,238.5010,1704.4620,6241.5000,61179.7494,142.670000000000
A,USD,STD,INDL,C,AMT,2018-03-31,105365,AMERICAN TOWER CORP,2797.4000,34372.7000,18568.8000,4544.7000,285.2000,1741.8000,6334.2000,64181.5626,145.340000000000
A,USD,STD,INDL,C,AMT,2018-06-30,105365,AMERICAN TOWER CORP,2127.1000,33205.7000,18322.0000,4562.9000,306.7000,1780.9000,5550.7000,63605.7856,144.170000000000
A,USD,STD,INDL,C,AMT,2018-09-30,105365,AMERICAN TOWER CORP,2437.0000,33077.2000,18422.9000,4579.7000,366.9000,1785.5000,5350.7000,64044.6075,145.300000000000
A,USD,STD,INDL,C,AMT,2018-12-31,105365,AMERICAN TOWER CORP,2385.1000,33010.4000,18405.1000,4689.9000,277.6000,1798.2000,5336.1000,69771.2814,158.190000000000
A,USD,STD,INDL,C,AMT,2019-03-31,105365,AMERICAN TOWER CORP,2062.3000,38926.8000,25423.2000,4411.9000,397.4000,1813.4000,5347.0000,87094.2141,197.060000000000
A,USD,STD,INDL,C,AMT,2019-06-30,105365,AMERICAN TOWER CORP,2232.4000,39072.7000,24951.3000,4821.6000,429.1000,1889.6000,5477.5000,90445.8177,204.450000000000
A,USD,STD,INDL,C,AMT,2019-09-30,105365,AMERICAN TOWER CORP,2362.0000,39307.2000,25488.0000,4787.4000,498.6000,1953.6000,5240.4000,97924.1036,221.130000000000
A,USD,STD,INDL,C,AMT,2019-12-31,105365,AMERICAN TOWER CORP,2553.8000,42801.6000,27637.6000,5487.7000,562.7000,1923.7000,5055.4000,101784.9798,229.820000000000
A,USD,STD,INDL,C,AMT,2020-03-31,105365,AMERICAN TOWER CORP,2504.9000,40789.1000,28075.2000,5154.4000,415.0000,1993.1000,3634.4000,96535.5430,217.750000000000
A,USD,STD,INDL,C,AMT,2020-06-30,105365,AMERICAN TOWER CORP,3226.6000,41515.9000,27936.0000,5944.9000,446.1000,1913.0000,3620.3000,114678.2609,258.540000000000
A,USD,STD,INDL,C,AMT,2020-09-30,105365,AMERICAN TOWER CORP,2852.5000,41462.2000,30435.4000,3266.1000,464.4000,2012.9000,3731.7000,107374.0487,241.730000000000
A,USD,STD,INDL,C,AMT,2020-12-31,105365,AMERICAN TOWER CORP,2905.6000,47233.5000,35382.1000,3655.5000,365.1000,2122.5000,4093.5000,99734.3118,224.460000000000
A,USD,STD,INDL,C,AMT,2021-03-31,105365,AMERICAN TOWER CORP,3021.6000,46942.5000,34803.2000,4196.6000,645.0000,2158.5000,3883.4000,106332.2146,239.060000000000
A,USD,STD,INDL,C,AMT,2021-06-30,105365,AMERICAN TOWER CORP,3356.0000,58982.9000,40983.6000,5952.1000,746.3000,2298.9000,5754.2000,122922.0743,270.140000000000
A,USD,STD,INDL,C,AMT,2021-09-30,105365,AMERICAN TOWER CORP,5041.9000,60530.0000,39302.2000,6524.1000,723.0000,2454.3000,5411.2000,120870.1027,265.410000000000
A,USD,STD,INDL,C,AMT,2021-12-31,105365,AMERICAN TOWER CORP,3729.4000,69887.9000,46727.3000,9067.3000,453.4000,2445.2000,5081.2000,133313.3100,292.500000000000
A,USD,STD,INDL,C,AMT,2022-03-31,105365,AMERICAN TOWER CORP,3791.9000,69763.5000,46181.6000,9300.0000,711.7000,2660.3000,5363.0000,114625.9079,251.220000000000
A,USD,STD,INDL,C,AMT,2022-06-30,105365,AMERICAN TOWER CORP,3725.6000,68116.8000,45102.1000,7461.7000,898.2000,2674.3000,6958.7000,118998.8702,255.590000000000
A,USD,STD,INDL,C,AMT,2022-09-30,105365,AMERICAN TOWER CORP,3759.0000,66512.8000,42880.3000,6622.6000,839.7000,2671.5000,6281.8000,99964.7494,214.700000000000
A,USD,STD,INDL,C,AMT,2022-12-31,105365,AMERICAN TOWER CORP,3622.3000,67194.5000,41747.9000,8311.9000,-683.8000,2705.0000,5572.4000,98646.0413,211.860000000000
A,USD,STD,INDL,C,EBAY,2005-03-31,114524,EBAY INC,2948.0520,8589.1580,0.0000,1149.1060,256.2910,1031.7240,7234.8060,,37.260000000000
A,USD,STD,INDL,C,EBAY,2005-06-30,114524,EBAY INC,3689.8280,9033.1220,0.0000,1186.8180,291.5600,1086.3030,7569.1210,,33.010000000000
A,USD,STD,INDL,C,EBAY,2005-09-30,114524,EBAY INC,3990.9930,9626.0430,0.0000,1266.7920,254.9710,1105.5150,8027.3640,,41.200000000000
A,USD,STD,INDL,C,EBAY,2005-12-31,114524,EBAY INC,3183.2370,11788.9860,0.0000,1484.9350,279.2210,1328.8590,10047.9810,,43.220000000000
A,USD,STD,INDL,C,EBAY,2006-03-31,114524,EBAY INC,3900.2430,12568.5350,0.0000,1681.5080,248.2820,1390.4190,10626.8000,54953.6910,39.000000000000
A,USD,STD,INDL,C,EBAY,2006-06-30,114524,EBAY INC,4546.2290,13250.2510,0.0000,1719.4050,249.9940,1410.7840,11283.4720,41451.1201,29.290000000000
A,USD,STD,INDL,C,EBAY,2006-09-30,114524,EBAY INC,4774.6830,13463.1180,0.0000,2220.6850,280.8960,1448.6370,11102.8670,39527.1470,28.360000000000
A,USD,STD,INDL,C,EBAY,2006-12-31,114524,EBAY INC,4970.5860,13494.0110,0.0000,2518.3950,346.4670,1719.9010,10904.6320,41151.1558,30.070000000000
A,USD,STD,INDL,C,EBAY,2007-03-31,114524,EBAY INC,5099.6090,13920.0510,0.0000,2250.5710,377.1760,1768.0740,11216.1870,45200.3565,33.150000000000
A,USD,STD,INDL,C,EBAY,2007-06-30,114524,EBAY INC,5480.3760,14361.1570,0.0000,2328.6430,375.8240,1834.4290,11539.5290,43707.2622,32.180000000000
A,USD,STD,INDL,C,EBAY,2007-09-30,114524,EBAY INC,6361.7510,14786.8120,0.0000,3272.8670,-935.6350,1889.2200,10872.6920,52779.7787,39.020000000000
A,USD,STD,INDL,C,EBAY,2007-12-31,114524,EBAY INC,7122.5050,15366.0370,0.0000,3099.5790,530.8860,2180.6060,11704.6020,44813.7686,33.190000000000
A,USD,STD,INDL,C,EBAY,2008-03-31,114524,EBAY INC,6457.9940,15046.3050,0.0000,3080.4320,459.7180,2192.2230,11361.2020,39257.4443,29.840000000000
A,USD,STD,INDL,C,EBAY,2008-06-30,114524,EBAY INC,6520.3870,15021.6250,0.0000,3006.2340,460.3450,2195.6610,11372.0460,35538.6748,27.330000000000
