Model,ticker,evtdate,cret,car,bhar,nrets_est
Market Model,CMCSA,2008-02-14,0.1717933836,0.1703063183,0.1789200897,100
Market Model,CMCSA,2018-05-14,0.0142585551,0.0216772223,0.0216855906,100
Market Model,CMCSA,2012-02-15,0.0450565487,0.0398496298,0.039819314,100
Market Model,CMCSA,2016-09-15,0.0177551335,0.0127123483,0.0127207869,100
Market Model,CMCSA,2011-02-16,0.0565563469,0.0498431047,0.0505413844,100
Market Model,CMCSA,2005-11-16,-0.008649868,-0.009365457,-0.009457177,100
Market Model,CMCSA,2014-09-16,0.0001751927,-0.002725014,-0.002720829,100
Market Model,CMCSA,2015-09-16,0.0392888889,0.016462944,0.016852803,100
Market Model,CMCSA,2009-02-18,-0.049048316,0.0142328221,0.0111665147,100
Market Model,CMCSA,2015-05-18,0.0122037496,0.0074031039,0.0074470295,100
Market Model,CMCSA,2019-09-18,0.0088610331,0.005192429,0.0051584951,100
Market Model,CMCSA,2016-09-20,0.0188106796,0.008764669,0.0088094458,100
Market Model,CMCSA,2014-04-22,0.0429735234,0.030573197,0.0311175865,100
Market Model,CMCSA,2014-07-22,0.0031169784,-0.002263754,-0.002453386,100
Market Model,CMCSA,2017-05-22,0.028704422,0.0161509085,0.0163366701,100
Market Model,CMCSA,2019-01-23,0.0008285004,0.010653041,0.0085474774,100
Market Model,CMCSA,2020-01-23,-0.057293869,-0.049676648,-0.048963542,100
Market Model,CMCSA,2015-07-23,-0.032674654,-0.014977539,-0.015040515,100
Market Model,CMCSA,2016-05-23,0.0363485477,0.0194878931,0.0197274007,100
Market Model,CMCSA,2014-10-23,0.0396627706,0.0262339652,0.0262530192,100
Market Model,CMCSA,2015-02-24,0.0191452991,0.0167655845,0.0167742109,100
Market Model,CMCSA,2018-01-24,-0.017486594,-0.013495261,-0.013677952,100
Market Model,CMCSA,2019-10-24,-0.002621805,-0.012747326,-0.013128561,100
Market Model,CMCSA,2013-09-24,-0.025900901,-0.018284677,-0.018082872,100
Market Model,CMCSA,2018-04-25,-0.015943313,-0.012811416,-0.013396681,100
Market Model,CMCSA,2019-04-25,0.0259585616,0.0215012662,0.0214981406,100
Market Model,CMCSA,2019-07-25,0.0069945848,-0.001748372,-0.001820492,100
Market Model,CMCSA,2007-10-25,-0.100423729,-0.107187364,-0.108026604,100
Market Model,CMCSA,2018-10-25,-0.011500701,0.0126182473,0.0105839604,100
Market Model,CMCSA,2007-04-26,-0.021794406,-0.031294551,-0.031919562,100
Market Model,CMCSA,2017-01-26,0.0319293478,0.0281140336,0.0282145315,100
Market Model,CMCSA,2007-07-26,-0.058279966,-0.011718389,-0.011778187,100
Market Model,CMCSA,2018-07-26,0.0506139563,0.0588651412,0.0593277448,100
Market Model,CMCSA,2006-10-26,0.0258907972,0.0162230758,0.0160549176,100
Market Model,CMCSA,2012-10-26,0.0303404723,0.0228396631,0.0227395826,100
Market Model,CMCSA,2016-10-26,-0.053571429,-0.050464089,-0.04962518,100
Market Model,CMCSA,2017-10-26,0.0079452055,0.0007723508,0.0005643387,100
Market Model,CMCSA,2006-04-27,0.0735345127,0.0707709915,0.0722437715,100
Market Model,CMCSA,2016-04-27,0.0024590164,0.0046024867,0.0046350094,100
Market Model,CMCSA,2017-04-27,0.018186542,0.0180747864,0.0179494337,100
Market Model,CMCSA,2006-07-27,0.0573795643,0.0455787339,0.0461141602,100
Market Model,CMCSA,2016-07-27,0.0057803468,0.0019756565,0.0019192793,100
Market Model,CMCSA,2017-07-27,-0.005786164,-0.005793896,-0.005832595,100
Market Model,CMCSA,2010-10-27,0.0551340415,0.0533852275,0.0539123282,100
Market Model,CMCSA,2015-10-27,-0.000645369,-0.00983748,-0.009835233,100
Market Model,CMCSA,2014-01-28,0.0125954198,0.0176953604,0.017677958,100
Market Model,CMCSA,2021-01-28,-0.010381314,0.0169519314,0.013592958,100
Market Model,CMCSA,2010-07-28,-0.017462763,-0.003817654,-0.004056789,100
Market Model,CMCSA,2008-10-29,0.1086637298,-0.010777236,-0.039962655,100
Market Model,CMCSA,2020-10-29,-0.027624309,0.014435101,0.0137299715,100
Market Model,CMCSA,2009-04-30,0.1529245948,0.1065268306,0.1125369273,100
Market Model,CMCSA,2008-07-30,0.091005291,0.05501273,0.0573275352,100
Market Model,CMCSA,2020-07-30,-0.009488544,-0.02162218,-0.021915198,100
Market Model,CMCSA,2013-10-30,-0.013062409,-0.008607012,-0.008699448,100
Market Model,CMCSA,2013-07-31,0.0562211982,0.0408376596,0.0405822682,100
Market Model,CMCSA,2012-05-31,-0.02019165,0.0097551133,0.0096524078,100
Market Model,CRM,2013-03-01,0.1135138373,0.0971496652,0.1000636126,100
Market Model,CRM,2017-03-01,0.0138582291,0.0166958386,0.0163517542,100
Market Model,CRM,2018-03-01,0.0467931656,0.0621816272,0.062714254,100
Market Model,CRM,2016-09-01,-0.059250908,-0.065752655,-0.064963792,100
Market Model,CRM,2020-12-02,-0.101017087,-0.125894546,-0.124590932,100
Market Model,CRM,2013-12-03,0.0034555577,0.0060476865,0.0059247174,100
Market Model,CRM,2014-06-03,-0.029640889,-0.033811289,-0.033754858,100
Market Model,CRM,2019-12-04,-0.017267081,-0.015890473,-0.01628084,100
Market Model,CRM,2013-06-04,-0.103472714,-0.092516864,-0.090500311,100
Market Model,CRM,2014-03-04,0.0210036877,0.0043879142,0.0043587143,100
Market Model,CRM,2019-06-05,0.0979324604,0.0290820933,0.030403074,100
Market Model,CRM,2013-03-05,0.024010989,-0.00385137,-0.004025736,100
Market Model,CRM,2019-03-05,-0.047043092,-0.021152954,-0.020931363,100
Market Model,CRM,2013-09-05,-0.02238806,-0.02858884,-0.028465695,100
Market Model,CRM,2013-03-06,-0.007638926,-0.032773299,-0.032977836,100
Market Model,CRM,2013-06-07,0.0192358366,-0.00621379,-0.007308298,100
Market Model,CRM,2020-06-09,0.0472739821,0.043681402,0.0438080915,100
Market Model,CRM,2020-06-10,-0.02548853,0.0432815254,0.0404306537,100
Market Model,CRM,2013-09-12,-0.007596961,-0.004814789,-0.004795147,100
Market Model,CRM,2015-03-13,0.0431846734,0.0121454764,0.012427623,100
Market Model,CRM,2007-08-15,-0.055199267,-0.003422975,-0.004492436,100
Market Model,CRM,2006-11-16,-0.04091954,-0.055437398,-0.055030227,100
Market Model,CRM,2007-11-16,0.0401923077,0.0866746927,0.0776032133,100
Market Model,CRM,2006-08-17,0.1473978344,0.1385770138,0.1320087505,100
Market Model,CRM,2007-05-17,0.0392557295,0.0197172212,0.0166426536,100
Market Model,CRM,2006-05-18,-0.063934426,-0.035497168,-0.034565826,100
Market Model,CRM,2012-05-18,0.0913018011,0.1025849889,0.1028617431,100
Market Model,CRM,2009-11-18,-0.063874346,-0.051609638,-0.050213757,100
Market Model,CRM,2011-11-18,-0.150121433,-0.111875728,-0.106269036,100
Market Model,CRM,2016-11-18,0.038739599,0.0290331512,0.0286391843,100
Market Model,CRM,2011-08-19,-0.122318106,-0.053118008,-0.051332855,100
Market Model,CRM,2016-05-19,0.0553601667,0.0476579392,0.0482520747,100
Market Model,CRM,2017-05-19,0.0125227687,-0.006821644,-0.007028945,100
Market Model,CRM,2013-11-19,-0.064561159,-0.056323498,-0.056094357,100
Market Model,CRM,2015-11-19,0.0485499741,0.0241682981,0.0243260297,100
Market Model,CRM,2019-09-19,0.0155738778,0.028981282,0.0289868838,100
Market Model,CRM,2011-05-20,0.0823091248,0.0995472432,0.0996155337,100
Market Model,CRM,2014-11-20,-0.068512886,-0.079368373,-0.078191678,100
Market Model,CRM,2008-08-21,-0.145235186,-0.168698759,-0.178040288,100
Market Model,CRM,2009-08-21,0.1718472469,0.1364886201,0.1371088253,100
Market Model,CRM,2015-08-21,-0.095363687,0.0104338573,0.0079297168,100
Market Model,CRM,2013-03-21,0.0282076739,0.0179027654,0.0181371916,100
Market Model,CRM,2010-05-21,0.0072303922,0.0621105152,0.060836311,100
Market Model,CRM,2014-05-21,0.0007514559,-0.0026599,-0.005673198,100
Market Model,CRM,2015-05-21,0.0493844432,0.0492453013,0.0491110182,100
Market Model,CRM,2008-11-21,0.2108378871,0.1436910273,0.151564872,100
Market Model,CRM,2012-11-21,0.0823377681,0.0578833585,0.057256655,100
Market Model,CRM,2014-08-22,0.0693265932,0.0626353509,0.0623164834,100
Market Model,CRM,2007-02-22,-0.040258952,-0.039327402,-0.039094752,100
Market Model,CRM,2018-03-22,-0.08543798,-0.043719854,-0.041652587,100
Market Model,CRM,2008-05-22,0.0671974522,0.0851321207,0.0856302226,100
Market Model,CRM,2017-11-22,-0.002048989,-0.013911427,-0.014198897,100
Market Model,CRM,2017-08-23,0.0260462075,0.0177770043,0.0179860989,100
Market Model,CRM,2019-08-23,0.0526530058,0.0812407177,0.0826207605,100
Market Model,CRM,2006-02-23,0.0053555489,-0.014730064,-0.015168322,100
Market Model,CRM,2013-05-23,-0.066479603,-0.05953158,-0.058771043,100
Market Model,CRM,2012-08-24,0.0029605706,0.0014204869,0.001330897,100
Market Model,CRM,2012-02-24,0.1193097525,0.1105276328,0.1128802246,100
Market Model,CRM,2005-11-25,0.0273026316,0.0189912253,0.0187997028,100
Market Model,CRM,2011-02-25,-0.008247732,-0.036081465,-0.038017333,100
Market Model,CRM,2016-02-25,0.1084260731,0.0849843179,0.0846222304,100
Market Model,CRM,2020-08-26,0.3255300777,0.2949097613,0.3088191497,100
Market Model,CRM,2009-02-26,0.019293775,0.0833740185,0.0816692511,100
Market Model,CRM,2015-02-26,0.1202971096,0.1266416403,0.1267729155,100
Market Model,CRM,2020-02-26,-0.074163709,-0.008709177,-0.008192444,100
Market Model,CRM,2021-02-26,-0.09535493,-0.090776761,-0.087207752,100
Market Model,CRM,2008-02-28,0.1319181198,0.1705080884,0.1646182632,100
Market Model,CRM,2010-03-01,0.0563152478,0.0227067737,0.0229643581,100
Market Model,CRM,2014-02-28,-0.035299655,-0.036287379,-0.038157225,100
Market Model,CRM,2018-11-28,0.1052923028,0.0703680029,0.0704890392,100
Market Model,CRM,2013-08-29,0.157089025,0.1578958642,0.1615903237,100
Market Model,CRM,2020-05-29,-0.001359003,-0.01043941,-0.011420877,100
Market Model,CRM,2018-08-30,-0.002026276,-0.011314304,-0.01153845,100
Market Model,CRM,2018-05-30,0.0107064708,0.0087897315,0.0087696061,100
Market Model,GOOG,2006-02-01,-0.072114709,-0.073769361,-0.073896424,100
Market Model,GOOG,2007-02-01,-0.025934617,-0.042183739,-0.04282926,100
Market Model,GOOG,2008-02-01,-0.096375873,-0.119065832,-0.119273631,100
Market Model,GOOG,2013-03-05,0.0312457361,0.0117294585,0.011669523,100
Market Model,GOOG,2014-03-06,-0.000098773,-0.006089976,-0.006113601,100
Market Model,GOOG,2013-06-07,0.0355007561,0.0114478764,0.011674427,100
Market Model,GOOG,2012-04-13,-0.046999811,-0.047491416,-0.047814968,100
Market Model,GOOG,2011-10-14,0.0618231541,0.0652096568,0.0654040198,100
Market Model,GOOG,2011-04-15,-0.085791629,-0.079794879,-0.07947028,100
Market Model,GOOG,2011-08-15,-0.041147066,-0.050396027,-0.049978629,100
Market Model,GOOG,2011-07-15,0.1053022703,0.124688627,0.1219146169,100
Market Model,GOOG,2010-10-15,0.1369593227,0.1340956268,0.1365271666,100
Market Model,GOOG,2010-04-16,-0.066044143,-0.059568237,-0.060326478,100
Market Model,GOOG,2010-07-16,-0.051199179,-0.024611965,-0.025886266,100
Market Model,GOOG,2009-10-16,0.0313270567,0.024752003,0.0245126244,100
Market Model,GOOG,2009-04-17,-0.000527009,0.0147261345,0.0147135977,100
Market Model,GOOG,2009-07-17,-0.018257754,-0.04520269,-0.045692327,100
Market Model,GOOG,2008-10-17,0.118377215,-0.005889608,-0.005155597,100
Market Model,GOOG,2008-04-18,0.1818781179,0.1722837562,0.169339517,100
Market Model,GOOG,2009-04-20,-0.018701446,-0.008798805,-0.00820263,100
Market Model,GOOG,2013-04-18,0.0081928986,0.019279227,0.018137742,100
Market Model,GOOG,2008-07-18,-0.12471994,-0.137734567,-0.134697252,100
Market Model,GOOG,2012-10-18,-0.084476971,-0.073632776,-0.073480561,100
Market Model,GOOG,2013-10-18,0.1172244994,0.1074243999,0.1049568995,100
Market Model,GOOG,2007-04-19,0.0204737733,0.0078154739,0.0077181492,100
Market Model,GOOG,2012-07-19,0.0591091152,0.0618585185,0.0628911863,100
Market Model,GOOG,2013-07-19,-0.008546078,-0.019410559,-0.019690298,100
Market Model,GOOG,2006-10-19,0.0927871814,0.0860330078,0.0869877142,100
Market Model,GOOG,2007-10-19,0.0272621077,0.0358570638,0.0361628617,100
Market Model,GOOG,2012-01-20,-0.074876365,-0.084662714,-0.085516332,100
Market Model,GOOG,2007-07-20,-0.067315742,-0.05909406,-0.058088946,100
Market Model,GOOG,2006-04-21,0.0730816078,0.0725882451,0.0736826548,100
Market Model,GOOG,2011-01-21,-0.032718639,-0.041792476,-0.041562684,100
Market Model,GOOG,2006-07-21,-0.020300752,-0.010527121,-0.009498001,100
Market Model,GOOG,2010-01-22,-0.069623197,-0.045656456,-0.045032747,100
Market Model,GOOG,2009-01-23,0.0685957503,0.0779747181,0.078572311,100
Market Model,GOOG,2013-01-23,0.0700061035,0.0598051082,0.0605244051,100
Market Model,GOOG,2014-01-31,0.0239493369,0.0429435528,0.0415136134,100
Market Model,MA,2007-08-01,-0.133483201,-0.146274958,-0.140161802,100
Market Model,MA,2012-08-01,-0.040167743,-0.0237774,-0.023368894,100
Market Model,MA,2008-02-01,0.1428571429,0.0936931496,0.0979518219,100
Market Model,MA,2018-02-01,0.0200968957,0.0431617629,0.0429887664,100
Market Model,MA,2009-05-01,0.0043768588,-0.040464951,-0.043570626,100
Market Model,MA,2013-05-01,0.0120962505,0.0074521034,0.0069645743,100
Market Model,MA,2014-05-01,0.0242954325,0.019687452,0.01969987,100
Market Model,MA,2012-02-02,0.0977304047,0.0489103768,0.0503240908,100
Market Model,MA,2015-06-02,0.0134402775,0.0044178446,0.0044535535,100
Market Model,MA,2007-05-02,0.2071991404,0.1660915032,0.1774646727,100
Market Model,MA,2012-05-02,-0.021756915,-0.014587657,-0.014594737,100
Market Model,MA,2017-05-02,0.0086829436,0.0088327061,0.0087403096,100
Market Model,MA,2018-05-02,0.0460537387,0.0491915706,0.0497041321,100
Market Model,MA,2010-11-02,0.0490294093,0.0384543395,0.038896023,100
Market Model,MA,2011-11-02,0.0557251469,0.0322101685,0.0317089463,100
Market Model,MA,2010-08-03,-0.02256713,-0.042887264,-0.043435985,100
Market Model,MA,2011-08-03,0.0607654873,0.1158636241,0.1077785452,100
Market Model,MA,2011-02-03,0.0381692211,0.0338027494,0.0341678694,100
Market Model,MA,2020-06-03,-0.000099536,-0.022710386,-0.023058409,100
Market Model,MA,2011-05-03,0.0235601145,0.039290606,0.0391589203,100
Market Model,MA,2009-11-03,0.0272121267,0.0175364647,0.0172744724,100
Market Model,MA,2010-02-04,-0.125989864,-0.099590739,-0.096785728,100
Market Model,MA,2008-11-04,0.0544581247,0.091539574,0.0786429749,100
Market Model,MA,2009-02-05,0.1632068719,0.1180280794,0.120707938,100
Market Model,MA,2019-06-05,0.0642697928,0.008851637,0.0092331831,100
Market Model,MA,2010-05-05,-0.081518705,-0.021092597,-0.020680919,100
Market Model,MA,2020-03-06,-0.133450192,0.0198031566,0.0179126735,100
Market Model,MA,2018-03-08,0.032163578,0.0054706431,0.0055560896,100
Market Model,MA,2019-03-08,0.0052122778,-0.006629517,-0.006483711,100
Market Model,MA,2012-05-08,-0.038345198,-0.02944209,-0.029000853,100
Market Model,MA,2020-06-09,0.004072079,-0.000837488,-0.000666283,100
Market Model,MA,2016-09-09,0.0054233203,0.0217073114,0.0218424643,100
Market Model,MA,2020-03-10,-0.060102435,0.0460898332,0.0436971998,100
Market Model,MA,2015-09-10,-0.016684607,-0.013209858,-0.013588128,100
Market Model,MA,2014-06-11,-0.014832162,-0.000897903,-0.000989794,100
Market Model,MA,2013-06-12,0.0140337234,0.0172880935,0.0171305149,100
Market Model,MA,2019-06-12,-0.01841413,-0.025301425,-0.025207759,100
Market Model,MA,2013-09-12,0.0228856485,0.0194178012,0.0195345711,100
Market Model,MA,2018-09-12,0.0262200595,0.0113042699,0.0114283615,100
Market Model,MA,2018-06-13,0.0041311905,-0.001938982,-0.001968571,100
Market Model,MA,2018-11-13,-0.039101255,-0.003088894,-0.003100283,100
Market Model,MA,2017-09-13,-0.00366223,-0.009902992,-0.010086774,100
Market Model,MA,2019-09-13,0.0152991295,0.0117263038,0.0115295122,100
Market Model,MA,2017-06-14,0.0054653859,0.0068850251,0.0068040797,100
Market Model,MA,2018-06-14,-0.002998051,-0.005769586,-0.005762972,100
Market Model,MA,2018-03-14,-0.00871042,0.0051032942,0.0050285387,100
Market Model,MA,2016-06-15,-0.001167852,0.0003674639,0.0003102489,100
Market Model,MA,2016-03-15,0.016143599,0.0130680831,0.0131807376,100
Market Model,MA,2017-03-16,0.0211783872,0.0134103068,0.0135270498,100
Market Model,MA,2018-05-16,-0.004788674,-0.00845423,-0.008436624,100
Market Model,MA,2011-09-16,0.0318773537,0.0133854807,0.0134538267,100
Market Model,MA,2014-09-18,0.009009009,0.0050431855,0.0048615186,100
Market Model,MA,2014-05-19,0.0077996716,0.006427948,0.0064839641,100
Market Model,MA,2019-09-19,-0.01838914,-0.01622349,-0.016208216,100
Market Model,MA,2018-09-20,0.0084071802,-0.002769611,-0.002891415,100
Market Model,MA,2014-11-21,0.0084243,-0.00724794,-0.007306106,100
Market Model,MA,2017-05-22,0.0289057123,0.0135369256,0.0137285012,100
Market Model,MA,2015-03-23,0.0052797124,0.0022580317,0.0022886988,100
Market Model,MA,2016-05-24,0.0102650047,-0.011539461,-0.011660731,100
Market Model,MA,2013-09-24,-0.020124245,-0.012001957,-0.01202415,100
Market Model,MA,2019-06-25,-0.011986237,0.0041524028,0.0039341961,100
Market Model,MA,2018-07-26,-0.031682412,-0.035229917,-0.035617812,100
Market Model,MA,2017-07-27,-0.015925527,-0.01402316,-0.014082234,100
Market Model,MA,2016-04-28,-0.002878585,0.012642209,0.0124798325,100
Market Model,MA,2016-07-28,0.0193727925,0.0177045001,0.0175697711,100
Market Model,MA,2015-05-28,0.0040265535,-0.001597634,-0.001560356,100
Market Model,MA,2016-10-28,0.0368145708,0.0434920482,0.0436371599,100
Market Model,MA,2020-10-28,-0.078224234,-0.042632104,-0.042433466,100
Market Model,MA,2008-04-29,0.1717427019,0.160334283,0.1654716437,100
Market Model,MA,2015-04-29,0.0051253482,0.0170110259,0.0170276725,100
Market Model,MA,2020-04-29,0.0371529873,0.0211701272,0.0195232858,100
Market Model,MA,2016-01-29,0.0450418583,0.0101843784,0.0086687758,100
Market Model,MA,2020-01-29,0.0275200304,0.0115883475,0.0117442842,100
Market Model,MA,2021-01-29,0.0192399125,0.0122985082,0.0122611641,100
Market Model,MA,2015-07-29,0.0425892573,0.0182858882,0.0187009023,100
Market Model,MA,2019-05-29,0.0107762049,0.0262023577,0.0261990071,100
Market Model,MA,2020-05-29,0.0054375021,-0.006696811,-0.006737158,100
Market Model,MA,2015-10-29,0.0056893224,-0.004686389,-0.004894938,100
Market Model,MA,2019-10-29,0.0257596506,0.0114781316,0.0114630438,100
Market Model,MA,2019-04-30,0.0083914383,0.0156552844,0.0150925624,100
Market Model,MA,2015-01-30,0.0277433738,0.0123001245,0.0128357912,100
Market Model,MA,2009-07-30,0.0379266075,0.0241456657,0.0244100366,100
Market Model,MA,2019-07-30,-0.034743149,-0.020078228,-0.019797763,100
Market Model,MA,2020-07-30,0.0071817974,-0.016217799,-0.016321751,100
Market Model,MA,2018-05-30,-0.005492494,-0.005035266,-0.004975205,100
Market Model,MA,2014-10-30,0.1019736842,0.0754191175,0.0760172372,100
Market Model,MA,2018-10-30,0.0009114386,-0.026154564,-0.028206956,100
Market Model,MA,2013-01-31,0.0004436044,-0.007018494,-0.007008952,100
Market Model,MA,2014-01-31,-0.048777349,-0.028547523,-0.028934539,100
Market Model,MA,2017-01-31,-0.044064093,-0.039990954,-0.039453615,100
Market Model,MA,2019-01-31,0.0729271231,0.0291375737,0.0302491246,100
Market Model,MA,2008-07-31,-0.094734834,-0.103682026,-0.104880499,100
Market Model,MA,2013-07-31,0.0826772972,0.06401282,0.0654294082,100
Market Model,MA,2014-07-31,-0.01199104,0.02827535,0.0278151493,100
Market Model,MA,2017-05-31,0.0145523308,0.0074017018,0.0074761994,100
Market Model,MA,2007-10-31,0.2041626946,0.2340294382,0.2342740606,100
Market Model,MA,2012-10-31,0.0430167349,0.0274841398,0.0280470822,100
Market Model,MA,2013-10-31,0.0068811097,0.0136938244,0.0132161759,100
Market Model,MA,2017-10-31,0.002491247,0.0010064248,0.0010197716,100
Market Model,SE,2012-05-01,0.0291421087,0.0268221025,0.0269149851,100
Market Model,SE,2012-11-01,-0.032736044,-0.033456512,-0.033090747,100
Market Model,SE,2012-02-02,-0.029533185,-0.057705686,-0.057744768,100
Market Model,SE,2016-11-02,-0.047357092,-0.038028382,-0.037600705,100
Market Model,SE,2011-08-03,-0.074824917,-0.005168172,-0.004518416,100
Market Model,SE,2012-08-03,-0.02487725,-0.031850489,-0.032019349,100
Market Model,SE,2016-08-03,0.0310576385,0.0233815602,0.023670473,100
Market Model,SE,2011-02-03,-0.008330178,-0.012457452,-0.012437133,100
Market Model,SE,2016-02-03,0.0848462393,0.1045041143,0.1037664673,100
Market Model,SE,2011-05-03,-0.031336088,-0.01659627,-0.016519586,100
Market Model,SE,2013-05-03,0.0042194093,-0.01353107,-0.013618518,100
